id,title,authors,link,journal_publication,published_date
39909672,Valvular,"Nishimura RA, Ommen SR, Dearani JA, Schaff HV.",https://pubmed.ncbi.nlm.nih.gov//39909672/,Mayo Clin Proc, 2025 Feb
39186180,"Echocardiographic assessment of atrial, ventricular, and valvular function in patients with atrial fibrillation-an expert proposal by the german working group of cardiovascular ultrasound.","Hagendorff A, Stöbe S, Helfen A, Knebel F, Altiok E, Beckmann S, Bekfani T, Binder T, Ewers A, Hamadanchi A, Ten Freyhaus H, Groscheck T, Haghi D, Knierim J, Kruck S, Lenk K, Merke N, Pfeiffer D, Dorta ER, Ruf T, Sinning C, Wunderlich NC, Brandt R, Ewen S.",https://pubmed.ncbi.nlm.nih.gov//39186180/,Clin Res Cardiol, 2025 Jan
39285311,Study on ultrasound diagnosis and pathological anatomy of fetal complex congenital,"Yang S, Li J, Qin G, Liang M, Liang Y, Luo S, Yang Z, Pang Y, Long F, Tang Y, Kong L.",https://pubmed.ncbi.nlm.nih.gov//39285311/,J Clin Ultrasound, 2025 Jan
39481586,Cardiac Amyloidosis Screening and Management in Patients With,"Shchendrygina A, Mewton N, Niederseer D, Kida K, Guidetti F, Duval AJ, Milinkovic I, Oerlemans MIFJ, Zaleska-Kociecka M, de Gracia SG, Palacio MI, Giverts I, Komarova I, Rustamova Y, Bahouth F, Mežnar AZ, Mapelli M, Suvorov A, Dyachuk I, Shutov M, Sitnikova V, Garnier-Crussard A, Barasa A, Loncar G, Tokmakova M, Skouri H, Ruschitzka F, Saldarriaga C.",https://pubmed.ncbi.nlm.nih.gov//39481586/,Am J Cardiol, 2025 Feb 1
39470009,Contemporary prenatal diagnosis of congenital,"Elkafrawi D, Passafiume D, Blomgren M, Parker P, Gross S, Smith F, Silverman R, Mastrogiannis D.",https://pubmed.ncbi.nlm.nih.gov//39470009/,J Perinat Med, 2024 Oct 30
39514302,Efficacy of direct oral anticoagulants vs. warfarin in left ventricular thrombus in myocardial infarction: systematic review and meta-analysis.,"Attachaipanich T, Thanyaratsarun T, Attachaipanich S, Danpanichkul P, Kaewboot K.",https://pubmed.ncbi.nlm.nih.gov//39514302/,J Cardiovasc Med (Hagerstown), 2025 Jan 1
39221857,Artificial Intelligence-Enhanced Risk Stratification of Cancer Therapeutics-Related Cardiac Dysfunction Using Electrocardiographic Images.,"Oikonomou EK, Sangha V, Dhingra LS, Aminorroaya A, Coppi A, Krumholz HM, Baldassarre LA, Khera R.",https://pubmed.ncbi.nlm.nih.gov//39221857/,Circ Cardiovasc Qual Outcomes, 2025 Jan
39786972,Air pollution and coronary atherosclerosis.,"Caffè A, Scarica V, Animati FM, Manzato M, Bonanni A, Montone RA.",https://pubmed.ncbi.nlm.nih.gov//39786972/,Future Cardiol, 2025 Jan
39427832,Identification and validation of diagnostic biomarkers and immune infiltration in dilated cardiomyopathies with,"Wang Z, Chen Y, Li W, Gao C, Zhang J, Zang X, Zhao Z, Fan H, Zhao Y.",https://pubmed.ncbi.nlm.nih.gov//39427832/,Gene, 2025 Jan 20
37530541,"Review of the Etiology, Diagnosis, and Therapy of Left Atrial Thrombus.","Feldman JM, Wang A, Frishman WH, Aronow WS.",https://pubmed.ncbi.nlm.nih.gov//37530541/,Cardiol Rev, 2025 Mar-Apr 01
39423992,Fontan circulation and systemic,"Veldtman GR, Abualsaud A, Cohen S, Ordonez MV, Guo L, Li C, Liu A, Grewal J, Gurvitz M, Therrien J, Marelli A.",https://pubmed.ncbi.nlm.nih.gov//39423992/,Am Heart J, 2025 Jan
39586393,Potential diagnostic biomarkers in,"Wang W, Xia J, Shen Y, Qiao C, Liu M, Cheng X, Mu S, Yan W, Lu W, Gao S, Zhou K.",https://pubmed.ncbi.nlm.nih.gov//39586393/,Eur J Pharmacol, 2025 Jan 5
39542825,Yield of Coronary Assessment in Sustained Monomorphic Ventricular Tachycardia.,"Bhaskaran A, De Silva K, Turnbull S, Wong W, Campbell T, Bennett RG, Ong A, Zaman S, Kumar S.",https://pubmed.ncbi.nlm.nih.gov//39542825/,Heart Lung Circ, 2025 Jan
38374532,Dyssynchronous,"Jin H, Yang S, Huang H, Cheng S, He P, Weng S, Gu M, Niu H, Hua W, Hu Y, Li H.",https://pubmed.ncbi.nlm.nih.gov//38374532/,Animal Model Exp Med, 2025 Jan
39557087,"Atherosclerosis, calcific aortic valve","Hafiane A, Pisaturo A, Favari E, Bortnick AE.",https://pubmed.ncbi.nlm.nih.gov//39557087/,Int J Cardiol, 2025 Feb 1
39208926,Predictive modeling of endocardial fibroelastosis recurrence in patients with congenital,"Diaz-Gil D, Silva-Gomez N, Morton SU, Seidman JG, Seidman CE, Zurakowski D, Staffa SJ, Marx GR, Emani SM, Del Nido PJ, Friehs I.",https://pubmed.ncbi.nlm.nih.gov//39208926/,J Thorac Cardiovasc Surg, 2025 Feb
39489269,Tailored Therapy in Cardiogenic Shock: Case-Based Management Choices.,"Patlolla SS, Alam AH, Katz JN, Hall SA.",https://pubmed.ncbi.nlm.nih.gov//39489269/,Am J Cardiol, 2025 Jan 15
39423935,Exploring the genetic landscape of the brain-,"Song Q, Zhang C, Wang W, Wang C, Yi C.",https://pubmed.ncbi.nlm.nih.gov//39423935/,Prog Neuropsychopharmacol Biol Psychiatry, 2025 Jan 10
39571837,"Advancements, challenges, and innovative strategies in cardiac rehabilitation for patients with acute myocardial infarction: A systematic review.","Zhang S, Lin Y.",https://pubmed.ncbi.nlm.nih.gov//39571837/,Curr Probl Cardiol, 2025 Feb
39603006,,"Banaja AA, Bulescu NC, Martin-Bonnet C, Lilot M, Henaine R.",https://pubmed.ncbi.nlm.nih.gov//39603006/,Transplant Rev (Orlando), 2025 Jan
39541966,A New Clinical Entity Bridging the Cardiovascular System and the Kidney: The Chronic Cardiovascular-Kidney Disorder.,Zoccali C.,https://pubmed.ncbi.nlm.nih.gov//39541966/,Cardiorenal Med, 2025
39395086,Potential preservative mechanisms of cardiac rehabilitation pathways on endothelial function in coronary,"Sun WT, Du JY, Wang J, Wang YL, Dong ED.",https://pubmed.ncbi.nlm.nih.gov//39395086/,Sci China Life Sci, 2025 Jan
39001645,Sodium glucose transporter 2 inhibitors: Will these drugs benefit non-diabetic veterinary patients with cardiac and kidney,"Elliott J, Oyama MA.",https://pubmed.ncbi.nlm.nih.gov//39001645/,J Vet Pharmacol Ther, 2025 Jan
39530180,Viral intruders in the,"Jalilian S, Vasei M, Garshasbi A, Nabavi SS, Bastani MN.",https://pubmed.ncbi.nlm.nih.gov//39530180/,APMIS, 2025 Jan
39377997,Potential of plasma biomarkers for,"Zou E, Xu X, Chen L.",https://pubmed.ncbi.nlm.nih.gov//39377997/,Heart Fail Rev, 2025 Jan
39537285,Revascularization Strategies in Women: Do Women Benefit as Much as Men?,"Sudhakar D, Liu J, Lansky A.",https://pubmed.ncbi.nlm.nih.gov//39537285/,Interv Cardiol Clin, 2025 Jan
39427864,Current evidence of unicuspid aortic valve in young adults: A systematic review and metanalysis.,"Carbone A, Ferrara F, Bottino R, Russo V, Rega S, Limongelli G, Bossone E, Evangelista A.",https://pubmed.ncbi.nlm.nih.gov//39427864/,Curr Probl Cardiol, 2025 Jan
39378530,Treating chronic pulmonary,"Meng T, Wu W, Wang B, Li C, Li J, Liu J, Wang J, Qie R.",https://pubmed.ncbi.nlm.nih.gov//39378530/,Heart Lung, 2025 Jan-Feb
38978167,"Enhancing clinical service design for multimorbidity management: A comprehensive approach to joined-up care for diabetes, chronic kidney","Al-Chalabi S, Sinha S, Kalra PA.",https://pubmed.ncbi.nlm.nih.gov//38978167/,Diabet Med, 2025 Feb
39395716,"Clinical features, hemodynamics, and outcomes of pulmonary hypertension in adults with coarctation of aorta.","Egbe AC, Reddy YNV, Miranda WR, Jain CC, Anderson JH, Connolly HM, Borlaug BA.",https://pubmed.ncbi.nlm.nih.gov//39395716/,Int J Cardiol, 2025 Jan 1
39453783,"Clinical risk prediction, coronary computed tomography angiography, and cardiovascular events in new-onset chest pain: the PROMISE and SCOT-","Rasmussen LD, Schmidt SE, Knuuti J, Vrints C, Bøttcher M, Foldyna B, Williams MC, Newby DE, Douglas PS, Winther S.",https://pubmed.ncbi.nlm.nih.gov//39453783/,Eur Heart J, 2025 Feb 3
39414153,"Prevalence, risk factors and potential implications of nail biting in adults with congenital","Umei M, Erdenebileg A, Lim J, Giannakopoulou I, Svab S, Bruce C, Kacar P, Iannaccone G, Habibi H, Diller GP, Gatzoulis MA.",https://pubmed.ncbi.nlm.nih.gov//39414153/,Int J Cardiol, 2025 Jan 1
39374431,Inhibitors of Intracellular RyR2 Calcium Release Channels as Therapeutic Agents in Arrhythmogenic,"Do TQ, Knollmann BC.",https://pubmed.ncbi.nlm.nih.gov//39374431/,Annu Rev Pharmacol Toxicol, 2025 Jan
39674688,High-Intensity Interval Training in Adults With Congenital,"Rocha Conceição LS, Gauthier N, Andrade Guimarães AL, Gois CO, Oliveira IK, Souza DS, Carvalho VO.",https://pubmed.ncbi.nlm.nih.gov//39674688/,Heart Lung Circ, 2025 Jan
38324510,Differences in Attitudes and Barriers Towards Advance Care Planning Amongst Ischemic,"Ng A, Khoo AM, Lau J, Ang C, Sim HW, Tan KK.",https://pubmed.ncbi.nlm.nih.gov//38324510/,Am J Hosp Palliat Care, 2025 Jan
39930408,"Knowledge, attitude, and practice of coronary","Du Y, Cai X, Hong X, Chen Y, Chen C, Gong J, Xu G, Zhang J, Li Y.",https://pubmed.ncbi.nlm.nih.gov//39930408/,BMC Public Health, 2025 Feb 10
39920826,Mitochondrial transplantation for cardioprotection and induction of angiogenesis in ischemic,"Hassanpour P, Sadeghsoltani F, Saghebasl S, Boroumand S, Khanicheragh P, Tafti SHA, Rahbarghazi R, Rahmati M.",https://pubmed.ncbi.nlm.nih.gov//39920826/,Stem Cell Res Ther, 2025 Feb 7
39269863,The value and accuracy of intracoronary electrocardiogram in the diagnosis of myocardial ischemia in coronary,"Zhang S, Bao Z, Liao T, Pei Z, Yang S, Zhao C, Zhang Y.",https://pubmed.ncbi.nlm.nih.gov//39269863/,Technol Health Care, 2025
39890866,Chromosomal analysis and short-term outcome of prenatally diagnosed congenital,"Verbeke M, Hannes L, Devriendt K, Van den Bogaert K, Cools B, De Catte L, Gewillig M, Breckpot J.",https://pubmed.ncbi.nlm.nih.gov//39890866/,Sci Rep, 2025 Jan 31
39039000,Atrial flutter/fibrillation in adult congenital,"Chiu SN, Tseng WC, Lu CW, Lin MT, Chen CA, Wang JK, Wu MH.",https://pubmed.ncbi.nlm.nih.gov//39039000/,J Formos Med Assoc, 2025 Feb
39509999,What's the optimal temperature control strategy in patients receiving ECPR after cardiac arrest? A network meta-analysis.,"Wang J, Zhang H, Wang T, Liu G, Teng Y, Wang J, Zhang Q, Yan S, Ji B.",https://pubmed.ncbi.nlm.nih.gov//39509999/,Am J Emerg Med, 2025 Jan
39880456,Barriers and facilitators to improved sedentary behaviour in coronary,"Yang Y, Yuan Q, Wu C, Yang L.",https://pubmed.ncbi.nlm.nih.gov//39880456/,BMJ Open, 2025 Jan 29
39779779,Enhancing,"Elshewey AM, Abed AH, Khafaga DS, Alhussan AA, Eid MM, El-Kenawy EM.",https://pubmed.ncbi.nlm.nih.gov//39779779/,Sci Rep, 2025 Jan 8
39670392,Connecting intermediate phenotypes to,"Moore A, Venkatesh R, Levin MG, Damrauer SM, Reza N, Cappola TP, Ritchie MD.",https://pubmed.ncbi.nlm.nih.gov//39670392/,Pac Symp Biocomput, 2025
39340492,Diffuse Interstitial Fibrosis of the Myocardium Predicts Outcome in Moderate and Asymptomatic Severe Aortic Stenosis.,"Lee HJ, Singh A, Lim J, Craig N, Bing R, Tastet L, Park JB, Kim HK, Kim YJ, Clavel MA, Gerber BL, McCann GP, Dweck MR, Pibarot P, Lee SP.",https://pubmed.ncbi.nlm.nih.gov//39340492/,JACC Cardiovasc Imaging, 2025 Feb
39709245,Psychological and behavioral dimensions in cardiac arrest survivors and their families: A state-of-the-art review.,"Agarwal S, Wagner MK, Mion M.",https://pubmed.ncbi.nlm.nih.gov//39709245/,Neurotherapeutics, 2025 Jan
39850481,Extracellular vesicular microRNAs and cardiac hypertrophy.,"Hu H, Wang X, Yu H, Wang Z.",https://pubmed.ncbi.nlm.nih.gov//39850481/,Front Endocrinol (Lausanne), 2025 Jan 9
39533482,Risk stratification for ventricular tachyarrhythmia in patients with nonischemic cardiomyopathy.,"Goldenberg I, Younis A, Huang DT, Rosero S, Kutyifa V, McNitt S, Polonsky B, Steinberg JS, Zareba W, Goldenberg I, Aktaş MK.",https://pubmed.ncbi.nlm.nih.gov//39533482/,J Cardiovasc Electrophysiol, 2025 Jan
39521682,Translating evidence into practice: Managing electrolyte imbalances and iron deficiency in,"Sato R, Koziolek MJ, von Haehling S.",https://pubmed.ncbi.nlm.nih.gov//39521682/,Eur J Intern Med, 2025 Jan
38857174,Differences in urban vs. non-urban trends in mortality from ischaemic,"Moreno A, Pulido J, Cea-Soriano L, Mateo A, Pezzotti P, Regidor E.",https://pubmed.ncbi.nlm.nih.gov//38857174/,Eur J Prev Cardiol, 2025 Jan 27
37233512,Back Up at the Pump? I Have a Gut Feeling About This: A Review of the Gastrointestinal Manifestations From Congestive,"Yee AC, Peterson SJ, Frishman WH.",https://pubmed.ncbi.nlm.nih.gov//37233512/,Cardiol Rev, 2025 Jan-Feb 01
39547425,Functional and imaging outcomes of the Fontan circulation following pregnancy.,"Thompson SE, Yuan M, Lodge F, Arif S, Castleman J, Clift P, Morris RK, Fox C, Thorne SA, Hudsmith LE.",https://pubmed.ncbi.nlm.nih.gov//39547425/,Int J Cardiol, 2025 Jan 15
39557194,Senescent cell depletion alleviates obesity-related metabolic and cardiac disorders.,"de Oliveira Silva T, Lunardon G, Lino CA, de Almeida Silva A, Zhang S, Irigoyen MCC, Lu YW, Mably JD, Barreto-Chaves MLM, Wang DZ, Diniz GP.",https://pubmed.ncbi.nlm.nih.gov//39557194/,Mol Metab, 2025 Jan
38353710,Single-Chamber and Dual-Chamber Pacemaker Devices in Adults with Moderate and Complex Congenital,"Papaccioli G, Rocca F, Ciriello GD, Correra A, Colonna D, Romeo E, Orlando A, Grimaldi N, Palma M, Sarubbi B.",https://pubmed.ncbi.nlm.nih.gov//38353710/,Pediatr Cardiol, 2025 Feb
39495464,Small Molecules Targeting Mitochondria: A Mechanistic Approach to Combating Doxorubicin-Induced Cardiotoxicity.,Pal C.,https://pubmed.ncbi.nlm.nih.gov//39495464/,Cardiovasc Toxicol, 2025 Feb
39670968,Comparison of 6-lead smartphone ECG and 12-lead ECG in athletes and a genetic,"Davis AJ, Orchard JW, McGhie D, Broadbridge D, Raju H, La Gerche A, Puranik R, Gray B, De Jongh J, Driscoll T, Orchard JJ.",https://pubmed.ncbi.nlm.nih.gov//39670968/,Expert Rev Med Devices, 2025 Jan
39305136,Importance of non-cardiovascular comorbidities in atrial fibrillation and,"Hamatani Y, Iguchi M, Kato T, Inuzuka Y, Tamaki Y, Ozasa N, Kawaji T, Esato M, Tsuji H, Wada H, Hasegawa K, Abe M, Kimura T, Ono K, Akao M; Fushimi AF Registry and KCHF Registry investigators.",https://pubmed.ncbi.nlm.nih.gov//39305136/,ESC Heart Fail, 2025 Feb
38319318,Predictors of Atrial Arrhythmia in Adults with Repaired Tetralogy of Fallot.,"Falk ZE, Aldous AM, Ito S, Moak JP.",https://pubmed.ncbi.nlm.nih.gov//38319318/,Pediatr Cardiol, 2025 Feb
39911238,Diagnosis and management of type 2 diabetes mellitus in patients with ischaemic,"Shah MU, Roebuck A, Srinivasan B, Ward JK, Squires PE, Hills CE, Lee K.",https://pubmed.ncbi.nlm.nih.gov//39911238/,Front Endocrinol (Lausanne), 2025 Jan 22
38451285,Preoperative Feeding Fortification Among Infants with Congenital,"Murray SE, Zimmerman D, Patel SS.",https://pubmed.ncbi.nlm.nih.gov//38451285/,Pediatr Cardiol, 2025 Feb
39617848,Study of plasma essential element concentrations to explore markers of acute myocardial infarction.,"Fujihara J, Nishimoto N, Takinami Y.",https://pubmed.ncbi.nlm.nih.gov//39617848/,Biometals, 2025 Feb
39614029,Lipid-related radiomics of low-echo carotid plaques is associated with diabetic stroke and non-diabetic coronary,"Chen Q, Li H, Xie W, Abudukeremu A, Wen K, Liu W, Mai J, Xu X, Zhang Y.",https://pubmed.ncbi.nlm.nih.gov//39614029/,Int J Cardiovasc Imaging, 2025 Jan
39663334,Thiolutin Alleviates Cardiotoxic Effects of Doxorubicin by Suppressing NLRP3 Inflammasome in the Mouse Model.,"Cai W, Teng T, Wang X, Li B, Gu X, Zhou Y.",https://pubmed.ncbi.nlm.nih.gov//39663334/,Cardiovasc Toxicol, 2025 Feb
39613503,Preoperative autonomic failure in neonates with critical congenital,"Govindan RB, Pezzato S, Ngwa J, Krishnan A, Panagopoulos E, Chirumamilla VC, du Plessis A.",https://pubmed.ncbi.nlm.nih.gov//39613503/,Early Hum Dev, 2025 Jan
38587265,Second-Order Motion-Compensated Echo-Planar Cardiac Diffusion-Weighted MRI: Usefulness of Compressed Sensitivity Encoding.,"Chen R, Luo R, Xu Y, Ou J, Li X, Yang Y, Cao L, Wu Z, Luo W, Liu H.",https://pubmed.ncbi.nlm.nih.gov//38587265/,J Magn Reson Imaging, 2025 Jan
38607223,The Impact of Valve Surgery on the Safety and Cardiac Function of Patients with Valvular,"Li S, Chen Z, Li K, Zhang Z, Zhou Y.",https://pubmed.ncbi.nlm.nih.gov//38607223/,Altern Ther Health Med, 2025 Mar
39836238,Molecular Regulation of Cardiomyocyte Maturation.,"Shewale B, Ebrahim T, Samal A, Dubois N.",https://pubmed.ncbi.nlm.nih.gov//39836238/,Curr Cardiol Rep, 2025 Jan 21
38763305,Management of pulmonary vascular,"Nawaytou H, Lakkaraju R, Stevens L, Reddy VM, Swami N, Keller RL, Teitel DF, Fineman JR.",https://pubmed.ncbi.nlm.nih.gov//38763305/,J Thorac Cardiovasc Surg, 2025 Jan
39261983,Does Periodontitis Increase the Risk for Future Cardiovascular Events? Long-Term Follow-Up of the PAROKRANK Study.,"Norhammar A, Näsman P, Buhlin K, de Faire U, Ferrannini G, Gustafsson A, Kjellström B, Kvist T, Jäghagen EL, Lindahl B, Nygren Å, Näslund U, Svenungsson E, Klinge B, Rydén L; PAROKRANK Study Group.",https://pubmed.ncbi.nlm.nih.gov//39261983/,J Clin Periodontol, 2025 Jan
39085564,Minimally invasive cardiac surgeries in 2021: annual report by Japanese society of minimally invasive cardiac surgery.,"Shimokawa T, Kumamaru H, Motomura N, Nishi H, Nakajima H, Kamiya H, Tabata M, Okamoto K, Hosoba S, Saiki Y, Sakaguchi T.",https://pubmed.ncbi.nlm.nih.gov//39085564/,Gen Thorac Cardiovasc Surg, 2025 Feb
39319869,Natural biomaterials in the management of the aortic valve pathology. Biomedical and clinical aspects: A review.,"Mokryk I, Nechai I, Schmitz C, Stetsyuk I, Talalaiev O, Todurov B.",https://pubmed.ncbi.nlm.nih.gov//39319869/,Biomol Biomed, 2025 Jan 14
39637561,Global burden of non-rheumatic valvular,"Dou Z, Lai X, Zhong X, Hu S, Shi Y, Jia J.",https://pubmed.ncbi.nlm.nih.gov//39637561/,Arch Gerontol Geriatr, 2025 Mar
39509706,Delivery-Related Maternal Morbidity and Mortality Among Patients With Cardiac,"Toledo I, Czarny H, DeFranco E, Warshak C, Rossi R.",https://pubmed.ncbi.nlm.nih.gov//39509706/,Obstet Gynecol, 2025 Jan 1
39574311,Extended Donor Criteria Outcomes in Adult Congenital,"Masha L, Aldweib N, Colaco N, Bhamidipati CM.",https://pubmed.ncbi.nlm.nih.gov//39574311/,World J Pediatr Congenit Heart Surg, 2025 Jan
39216715,"Efficacy and safety of macitentan in Fontan-palliated patients: 52-week randomized, placebo-controlled RUBATO Phase 3 trial and open-label extension.","Clift P, Berger F, Sondergaard L, Antonova P, Disney P, Nicolarsen J, Thambo JB, Tomkiewicz Pajak L, Wang JK, Schophuus Jensen A, Efficace M, Friberg M, Haberle D, Walter V, d'Udekem Y.",https://pubmed.ncbi.nlm.nih.gov//39216715/,J Thorac Cardiovasc Surg, 2025 Feb
39250889,Traditional Chinese Medicine Monomers Are Potential Candidate Drugs for Cancer-Induced Cardiac Cachexia.,"Li Z, Peng X, Zhu X, Spanos M, Wu L.",https://pubmed.ncbi.nlm.nih.gov//39250889/,Pharmacology, 2025
38844070,Invasive assessment of coronary microvascular dysfunction and cardiovascular outcomes across the full spectrum of CHD: a meta-analysis.,"Xu Y, Liu X, Guo Y, Qiu Y, Zhang Y, Wang X, Nie S.",https://pubmed.ncbi.nlm.nih.gov//38844070/,Rev Esp Cardiol (Engl Ed), 2025 Jan
39341264,Mechanistic insights into Suanzaoren Decoction's improvement of cardiac contractile function in anxiety-induced cardiac insufficiency.,"Zhang Y, Jin Y, Zhao N, Wang T, Wang X, Li Z, Yan Y.",https://pubmed.ncbi.nlm.nih.gov//39341264/,J Ethnopharmacol, 2025 Jan 30
39588593,Atrial Fibrillation Ablation During Hospitalization for Acute,"Marek J, Stojadinović P, Wichterle D, Peichl P, Hašková J, Borišincová E, Štiavnický P, Čihák R, Šramko M, Kautzner J.",https://pubmed.ncbi.nlm.nih.gov//39588593/,J Cardiovasc Electrophysiol, 2025 Jan
38424310,Impact of the Fetal Echocardiogram on Maternal Depression and Well-Being.,"Lee B, Sheth S, Gandhi R.",https://pubmed.ncbi.nlm.nih.gov//38424310/,Pediatr Cardiol, 2025 Feb
39746979,One-year mortality and re-admission rate by,"Harikrishnan S, Bahl A, Roy A, Mishra A, Prajapati J, Manjunath CN, Sethi R, Guha S, Satheesh S, Dhaliwal RS, Sharma M, Ganapathy S, Jeemon P.",https://pubmed.ncbi.nlm.nih.gov//39746979/,Nat Commun, 2025 Jan 2
39719410,Ten-Year Outcomes and Predictors of Mortality Following Catheter Ablation of Ventricular Tachycardia.,"Rottner L, Metzner A, Hochadel M, Senges J, Willems S, Ince H, Eckardt L, Deneke T, Lugenbiel P, Brachmann J, Chun J, Tilz R, Rillig A.",https://pubmed.ncbi.nlm.nih.gov//39719410/,J Am Heart Assoc, 2025 Jan 7
39890350,Managing,McCrea DL.,https://pubmed.ncbi.nlm.nih.gov//39890350/,Crit Care Nurs Clin North Am, 2025 Mar
